Time (ms),ECG_Signal (mV),Filtered_ECG (mV),HRV (ms),P_Wave_Amplitude (mV),T_Wave_Amplitude (mV),QRS_Duration (ms),ST_Segment (mV),PR_Interval (ms),Label (Diabetes)
3750,0.571188648460229,0.5206348633408644,901.8899867183297,0.2722409592810809,0.3023414894229402,99.3669212865363,-0.1162606402463605,129.6768529790794,0
3760,0.8189756302937613,0.8931256105482636,782.6143522766256,0.26670378647169796,0.29665885699326505,111.76057801063851,-0.18423296595185482,126.29581401563192,0
3770,1.3448753109694547,1.3339363619699878,791.8940496334639,0.26412769963961724,0.2765568200806081,103.05955612559464,0.09652348334030492,162.18487165139146,0
3780,0.5232719357358259,0.5262354065217639,936.695547976238,0.1781583608538378,0.3678293216141505,93.6827773863022,0.1310441045396613,152.2228427237196,0
3790,1.3144684825889357,1.2863151564688888,833.9258549204746,0.1632577420476778,0.22906533848410082,112.3991497473389,0.1871458263805421,167.10482161249786,0
3800,0.7818547747733999,0.8004449450603854,939.5141021555057,0.2548423242731078,0.3011393487562748,89.53158682212367,0.15593455763532432,127.13777344457908,0
3810,0.6181648276216563,0.5508696021386608,946.7267121004835,0.20525208206915269,0.21240828339131088,88.97531919199182,0.040213907282565936,154.47864502778066,0
3820,1.1967371653641505,1.1749534726945026,957.2687012983852,0.2148519339605021,0.21423113577558195,100.18011696219344,0.012020935684952327,133.98293720361264,0
3830,1.1289428467798839,1.2228253112469414,974.9905707523621,0.15467236391900865,0.31477316993541926,90.43396983848356,-0.1888635794949655,198.9680068739293,0
3840,1.3774720135270528,1.3290987000672783,829.2955661539888,0.18893646739125736,0.31320368497756423,80.36348139804865,-0.10133742126208888,164.89201699481396,1
3850,1.2350710438038859,1.2664183767121444,795.6600454963417,0.1550514605811696,0.3756067025688914,105.93190109195206,-0.016154099306829428,174.9949488752694,0
3860,1.3034809303848487,1.2685189432297876,874.6596239782341,0.28187786589018715,0.31157473513201467,100.44375285889592,0.05140156003342711,146.03346245460864,0
3870,0.7820345725713065,0.8367291977086266,811.3517270312883,0.18650950248277956,0.39195820408097004,97.82071257972645,0.022900733327364253,127.57911318234753,1
3880,0.6774395437797228,0.6036142759233928,880.3222500400699,0.2336005754359512,0.20973896967998595,118.67874058473262,0.09705439587267622,198.06966902268294,0
3890,1.2506147516408583,1.3445789606565672,911.6757587931475,0.15584689809916955,0.21960153695614823,102.84796735851654,-0.08809322764518367,142.90072283065467,0
3900,1.3068347392672641,1.297592647543992,906.521505547641,0.2500271086958487,0.20881317231407628,114.53726311157538,0.025981043060989306,153.90465481388594,0
3910,1.4905051420006732,1.437715234669966,812.3658661060364,0.19845410186311407,0.23705537006670802,85.5780094482064,-0.16474310264368316,171.989113736206,0
3920,0.9126176769114265,0.827317026377429,750.0580605096259,0.28468787804364987,0.30825402218833564,102.7682585251771,-0.03453379056671721,121.9757838148889,0
3930,0.8720180857927832,0.8059696668102914,829.1588015386623,0.2832177283401054,0.32911443628548565,114.71918506923612,0.10006433318184044,184.82073044138295,1
3940,1.2764129607419967,1.2803677504532003,742.7782432245726,0.19879359275426217,0.20911703158973377,103.32423029119592,0.07736034137161762,162.9262552022896,1
3950,0.8408035402530178,0.8082041755392751,967.0291105551426,0.28514413435357017,0.38919417796911987,108.72056712508007,0.1962570948688716,142.25737496550576,1
3960,1.4307573256035648,1.4965339987800867,803.7632382213573,0.29942365102481683,0.36843307533007624,94.88174271248829,-0.0888435496048976,124.92863882339753,1
3970,1.3584127518430118,1.344590256575373,746.3379241669971,0.2738123496185922,0.25932249643141864,83.69798068148266,-0.0007242803304083334,132.9998732379553,0
3980,0.9289940273750183,0.8787368818925443,707.6343279717253,0.2767307021632843,0.2154375060452936,98.31601180508287,-0.0681878344904013,191.60270870827495,0
3990,1.2508710677914974,1.2743000651123033,893.7467158859453,0.1873513104163635,0.23397741464381147,95.7791756335543,-0.0237587543763301,174.8819379148713,1
4000,1.2545428740846822,1.2958983174617713,891.070695236423,0.23650535982866344,0.22538888275099456,114.6824072951579,0.14278005194775528,139.99213773095119,1
4010,0.6031238688359326,0.5365322504161225,802.1812499743875,0.16008838709510517,0.2246567558597894,89.75981209409889,0.07368363007539463,125.24806119560236,0
4020,1.4025529066795666,1.3360767499372301,721.5135666542953,0.16423769052325046,0.3037123377331468,118.66936910140433,0.15297647653903268,175.2492249909309,1
4030,1.005252372447857,0.9125866578345656,822.8886684685696,0.2998338918049936,0.24916948849868006,118.32552479217985,-0.11859555666724542,165.7926180774212,0
4040,1.3264574661077417,1.37373786912087,793.3652485190181,0.19899588741388663,0.2716279433058289,89.90526572285755,0.1493444471365752,152.36156195665882,0
4050,0.8200496010306118,0.8528105065549727,903.1361919205028,0.26222758680732694,0.39790106667686453,93.92207821909282,-0.17609509032864623,149.0889159352051,0
4060,1.3955232284962005,1.3904494036461632,881.7337748358071,0.2709997579540224,0.336862849785069,115.82222963495539,0.15543971217486097,137.34514207432866,0
4070,0.8892016787341631,0.9580357685280025,809.3781184592619,0.27870349065108435,0.3897961334094003,118.6648888358443,-0.06837048821570885,173.56890052300142,0
4080,0.5108376514802984,0.571971682070309,765.367766276497,0.29964424461032346,0.22851131100662314,97.73756411344176,-0.07416494663437342,197.65344222350964,0
4090,1.4053819764192637,1.4224528492986142,996.4107898466775,0.18622447278853016,0.2764278949665139,92.83988182563591,0.004835430679465569,134.05721966694608,0
4100,0.5912866767861336,0.6649409328887853,836.2004863588345,0.15605262402895495,0.31094636065647085,101.04376053006169,0.17627607508929272,167.76932960124026,0
4110,0.8193136375904149,0.7604818795977685,906.4822707340711,0.21167872769918789,0.2153516123777476,107.5107682546294,-0.18088745412743787,153.9348044596781,0
4120,1.450061967050805,1.3724458909303505,742.1658902735082,0.16951210047434204,0.2008374887255916,90.9389806149992,-0.05910760997170189,155.73509773957318,1
4130,1.450607146937556,1.404557069240954,845.6769098978193,0.15336388337430826,0.3340868667593835,109.45892698476291,0.1426287954733343,140.33178241022514,0
4140,1.0734378881232862,0.9848552593411491,708.2610159608397,0.2040640240712229,0.3283639033602871,82.06629428458564,-0.0415782090258133,186.01079005291353,0
4150,1.1318372121697993,1.1380711177700056,851.636535373135,0.26756073766128546,0.2821577619999224,81.97177971057666,-0.12033724096117321,158.8204483317793,0
4160,0.9484455219783198,1.0357666604373121,989.2052221353107,0.23492710368376063,0.29792881520640657,95.45150820582181,-0.030082327467435277,163.47246817586114,0
4170,0.7932107716980645,0.7010794798317664,815.2620138957401,0.1969166983815531,0.28308860011841797,94.13892768242883,-0.04577899940333227,144.38087302378605,1
4180,0.828664545369916,0.7530865281719213,711.6988037724735,0.24815130082390796,0.2048010089689778,92.62532861468608,0.16616648058668138,134.54467725335599,0
4190,1.1725184560770385,1.1629582617337255,709.286737275803,0.1848027270463216,0.2670743212434925,99.6407905067564,0.10477375029723884,126.87283105622564,1
4200,1.25237452943768,1.339149532943261,816.3960279840609,0.15215721691081274,0.23541645107945797,92.82934329246285,0.00204622229760254,177.12953127399328,0
4210,1.2915790437258485,1.2548102647211987,748.0074809389582,0.2646530079654641,0.21968483782027376,87.69031673872368,0.19534822668862845,135.69874253502846,0
4220,1.289618142794554,1.2910651045322323,707.0056288984558,0.24356146272960136,0.39134408677786997,92.37878196354404,-0.013888987489630689,175.2060283351038,0
4230,0.5912061030486904,0.4995206748587688,926.8640841850531,0.264345393675144,0.31987194500843313,118.9961709124094,-0.17670486767188992,151.2301156837563,0
4240,0.9944203047025815,0.9240889448949993,837.5569026645672,0.15584070250314982,0.34573125684732053,96.44453667979394,-0.09509027127400604,153.26198407917212,0
4250,0.5575587600166443,0.6548847846084137,786.7734315917963,0.27556794417459785,0.2630727486532235,97.78851107433343,-0.025571807912274952,157.53419968742173,0
4260,1.0495288823237354,1.1425526216109445,970.0249549049443,0.2429289300054455,0.2786294258988031,103.0617995980456,-0.13723895034155198,149.41668065020346,0
4270,0.941530501373377,0.8425184975602589,734.8416880601577,0.234509302606896,0.24738479877934472,119.33363073656906,0.17902605052961723,128.0495981778072,0
4280,1.3877041827582999,1.4780665398429478,986.7756486865958,0.2436921072171797,0.21939313419308495,89.66405105743053,0.10673955912710925,144.77054480022767,1
4290,0.8509150125520787,0.8787390001151787,794.1900152132058,0.2796649870302546,0.23580632748831676,107.25128442129736,-0.09268511982889094,173.09874885551508,0
4300,0.6170670164276059,0.6906506753316103,966.5211016926044,0.23804047598383604,0.3595028090592972,108.63938774166897,0.03632181340716634,173.26275211750968,0
4310,0.6429916820528359,0.6339396531796077,880.8828629438385,0.2371425569832269,0.3355091610367552,104.29297667172264,0.08857966284382879,142.89794457919956,0
4320,1.2615106317174722,1.2646298374333222,948.0122079224462,0.2986018735598649,0.3093857751970954,83.54313358546577,0.17651157156271918,156.80821012461504,0
4330,1.118218063316261,1.1159873793676451,995.2039489631393,0.2635095250602852,0.29501797457335366,107.07489103310306,0.15265413967016428,135.475778240955,0
4340,0.6011226761227902,0.6344955276320111,786.5216313456237,0.21634407081767026,0.3844868567312249,82.56378844144702,0.0060768904552854774,136.82976652238688,1
4350,0.5841068061149974,0.51203705706626,988.3406456222779,0.2561095500049392,0.2145469895557337,103.84570598199588,0.10986104791720702,121.84376707252859,1
4360,1.20096913145912,1.1069638494336556,816.8445684707261,0.20838457075376826,0.2561201626475832,109.58324708886971,0.02485790153103401,191.7397239926196,0
4370,0.5727630063641935,0.5343489946824317,815.6535714210767,0.18433131937252484,0.2699875707141428,88.43879562479802,0.02108155601821604,136.8565332059925,0
4380,1.3218600592903562,1.3627962118376855,802.1161312763517,0.2395277815331639,0.35648516244255757,113.66488030171097,-0.15410321666472326,138.20271015491707,0
4390,1.2062422271564963,1.146612917581086,862.4222822042756,0.28922731471709273,0.3985029240323943,81.21415222132018,-0.1495449367935392,142.36811461161054,0
4400,0.5813487806418998,0.6160352673068832,746.2435129535461,0.2893709280023194,0.24813410295143062,113.75251454633224,0.011813446008982986,130.19264573563433,0
4410,0.5848377140851919,0.678820123306646,866.1134456074034,0.20128579171582353,0.37486146682741617,98.4131620257106,-0.09245538200839737,171.14103065450902,0
4420,1.4866395785011755,1.4054197216590592,862.5114437230012,0.22915161993325422,0.3661245520863583,88.70351759726577,-0.19158523901581256,126.01143625420693,0
4430,0.8742707957561203,0.9087912194011456,928.570543781461,0.18174538478547916,0.24493147952835334,85.35112579975872,0.08913568156008489,130.73619410610803,0
4440,0.8706421470668909,0.8593921909278052,950.0949885812756,0.2993446664248325,0.2798665160398445,118.13228670329491,-0.18700536132393403,171.58053812720743,0
4450,1.3127995672575026,1.3864280181330035,832.1324050937272,0.29716768618019035,0.28193457385850385,82.90662350324627,0.03811073644162183,147.17284963851543,0
4460,1.4472485773838586,1.3826785352733357,790.6999748054482,0.24742633945611708,0.3956441337053117,87.96373679743702,0.01567751765092576,176.63582613609512,0
4470,1.486001063822871,1.5245262542681037,777.8004691951284,0.270662108951621,0.23617838027577967,93.91289389732184,0.18752587623112177,164.59397957361136,0
4480,1.2533781852589416,1.3210012431885636,758.3871510114616,0.257265024192555,0.35983159422095645,104.80939395844482,-0.0063147442609433335,140.48169384492104,1
4490,0.8762595855309158,0.9651824294257204,717.2942746597074,0.23897373285592022,0.266838542834622,101.79204341104393,-0.17455942544888106,172.06623603914625,0
4500,0.5835007166986688,0.620150322356598,802.734393650414,0.15800219954833464,0.3461740691552321,85.02573969649256,0.020675187122584676,129.30189442343044,1
4510,1.2771469159274367,1.2765818687291222,781.074307639235,0.21821465138289914,0.2840022008591326,91.58911934952859,0.13643846824644057,162.91283064640243,0
4520,1.058404249735805,1.081973697776048,989.9252157599221,0.25121794532511155,0.31567195262330805,89.55007084344096,0.19873971371257598,154.97184840360276,0
4530,0.9242220092469763,0.99800300614272,867.3126478750132,0.2516297420825527,0.36652235466522626,88.54171417961365,-0.027862730524370993,141.42988662539526,0
4540,1.406354385094736,1.420476334422502,804.1831117091523,0.20596839276335754,0.36083311299677684,96.44577345919949,-0.071880503001303,168.32039981916,0
4550,0.6111974823061513,0.5172748942455188,874.1402802981088,0.29125379799870454,0.37328463670794004,108.16125810366628,0.1626613187807996,189.7066873872226,1
4560,0.9926251042908592,1.0788148433922546,741.7590104037087,0.17510355483551715,0.2119234650689318,88.69811728868945,-0.12350314836955145,199.91237598104613,0
4570,0.5113536447674191,0.5492589949737313,833.2131247606609,0.22505391693233406,0.338410110607949,94.66715518811925,0.046171566013170656,168.62102149947395,0
4580,0.9686606419941263,1.0039633191495756,887.8702964263191,0.25363259648262343,0.22799747534435258,95.63669707364649,-0.03771423032762092,152.3764699463336,0
4590,0.5563032756818374,0.4994383061613808,846.6693495377355,0.2545703708837714,0.2831637136036822,119.0582611774164,-0.1835670540177779,138.01656801729612,1
4600,0.6188179162680719,0.6505950103146034,820.5336401962973,0.24729584351532233,0.3097176830109377,118.18665427516275,-0.06108461027772091,140.56768715160894,0
4610,0.6175262467771049,0.5962991279079366,998.1545166699095,0.191293232017779,0.28054789694936616,112.00550331008304,-0.09390859099893017,158.35639825198126,1
4620,1.1492103021160636,1.179456897524362,964.0944286446781,0.17343098530299328,0.3039223351606015,89.6663568327674,0.07443646157739475,149.38221610245674,1
4630,1.2460448792654233,1.1673634853270214,887.021787447832,0.2453910490240066,0.39930526175972386,82.72149256366679,0.17951619907676725,193.10516180999554,0
4640,1.0833687650971595,1.1149378260177667,870.8132083546848,0.23989531742091563,0.22704346274257095,92.676165508825,-0.09278112504854491,149.46363741245676,1
4650,1.462172548474542,1.5620552936286753,886.1981439473752,0.17690340154338613,0.3350912090672851,90.67178197735323,0.12458637566067271,149.87556729163484,1
4660,0.8748705795237041,0.7845129872958152,760.39363234673,0.2557708718355845,0.2792001932771231,100.23703200585575,-0.1778560732246362,150.68276099471817,0
4670,0.7857120862818607,0.8811469231261242,818.5413229792956,0.21827579876004843,0.22660195978146577,111.10911640271172,0.015248404015925254,186.92961682941265,0
4680,1.3685991281894603,1.3499807203340344,711.8378598672698,0.2501640887404729,0.2317473526748619,114.33291755515432,-0.17177997451604218,172.06306566775214,0
4690,0.7235958385194526,0.7977465285869045,842.663811246048,0.2756050619655226,0.3898546212491234,113.79456341642035,0.17361319645225576,169.13350802551142,0
4700,1.4632225394406113,1.5196996362522661,862.907375187299,0.17545926428653846,0.37592029934235244,94.3870224489227,0.10654051222295607,146.73144179070897,0
4710,0.5121544746898163,0.5255577268871499,768.3249208309629,0.1528717301995255,0.38140839208300437,107.48937373842732,0.06317996448183694,185.43233414659517,0
4720,1.469878826707639,1.5175686685579044,989.2086541496542,0.266865387959368,0.3983065551654773,92.5133679009688,0.1295585526498657,123.06910890845609,0
4730,0.5431599119505761,0.6188630242108457,972.8363832811726,0.2414546137728924,0.2416630780017036,82.43622172940731,0.05900791822806528,189.66377378704905,0
4740,1.391143113698071,1.3719711780282775,916.6429706367718,0.25494593544331823,0.2710878674728124,108.0626106241177,0.18757775886971645,161.01999198351436,0
4750,1.0277011090863,0.9931077413989478,860.0159886296087,0.27572324624829636,0.3338438059849733,80.39310210279152,0.08558317914590863,151.86001878907302,1
4760,1.4929647961193004,1.5264834732320174,960.9907478943055,0.2704216402236751,0.2967605079721295,96.36730349833954,0.1698634438328987,159.77338245741487,1
4770,0.5737965647353989,0.6353657531236506,739.1957031470389,0.2941380220393237,0.2836779066756667,93.17517077208302,0.006852756804255206,173.39324244270648,0
4780,1.0538542844013208,1.1063113113566438,937.1529382824655,0.23039026182781774,0.27156224986711863,107.7351015407541,-0.15317423480725495,121.02123412143179,0
4790,1.469302535619099,1.528865265390826,737.4462441900545,0.2232743448989858,0.31875612638869044,110.64981891041515,0.011271088569206833,189.72414851665982,0
4800,1.0230978441701488,1.0102145071327353,938.2631987648216,0.2102830799836095,0.31511868572801643,92.16378543885135,-0.14925086877476268,155.73916202491142,1
4810,1.1293986381352625,1.1929654813702668,782.7302704754071,0.17305365642663068,0.23229156681284802,112.46508057779414,0.03699739167056201,147.43732157600624,0
4820,1.1957486889846172,1.119790500058739,963.1271743054567,0.23589108493230337,0.29434796750368786,91.75667042019735,-0.007002775788934823,131.05964525072457,0
4830,0.9545410647677732,0.9634388843599432,983.2126281476194,0.1915518786488968,0.31069435524197,97.85305439946245,0.04903015913311268,155.15722994867536,1
4840,1.1275580800840634,1.0287098121836877,744.6387908215347,0.2881961268319463,0.3140573877462781,109.08074108056536,-0.19598120757806736,159.7058217027503,1
4850,1.0843143119231002,1.0492314779031542,838.8026815196181,0.2374786206415646,0.24202143858247038,107.71680916899155,-0.12206380333785437,152.29173555947824,1
4860,1.401158010490989,1.3744503174652687,994.2962134488055,0.23892602707621652,0.3484542784504574,119.494738892488,-0.003467827235147658,174.29280750615177,1
4870,0.5454463803414579,0.5246809186633089,845.022230791944,0.2032386991315515,0.20503981896421394,89.00644096863728,0.18020142463565397,153.67172230073808,0
4880,0.7809631895922303,0.8200566309302028,959.0642567543636,0.1577984027966561,0.27096637110863253,106.49271654158329,-0.046556383857936645,196.9134062277259,0
4890,1.4504114840765587,1.428123104330628,876.6194566393959,0.1547615648059483,0.35604252970712674,104.3872763310311,-0.03025118957854614,167.94220142588733,0
4900,1.3902637838909162,1.3800025084154224,812.5989723758805,0.21350027162297963,0.3127785842110805,116.60393817960119,0.08587843560264885,184.5982348521527,0
4910,0.9556567527857129,0.9031655789605785,785.7350666577611,0.16268480671458568,0.25223248650217206,86.254485665795,0.04151710291444721,128.7484722487583,1
4920,1.1201325978015366,1.0947829561274047,760.9669273258262,0.24102704333102087,0.33899062386860956,110.07192654347732,-0.08042953996066671,151.78330343567245,0
4930,0.7773811829811327,0.722835108433763,928.5394574133092,0.2821459508459486,0.3134781888312147,102.73074465075074,-0.03567344177302889,146.9478161157722,0
4940,0.6881211597237613,0.6027603444774501,815.9621520469084,0.28243722247780834,0.35924872189127743,90.98663479151622,-0.11292008045710702,165.55859105092736,1
4950,0.9636984049399822,0.9843881236162577,853.3826386602253,0.24885681151983485,0.3470050372379647,98.97739656588696,0.1864085836520834,188.88908160491405,0
4960,0.8533522280260528,0.8869947877370561,847.6976440003546,0.18168477472093963,0.32202158440724693,93.35106388279192,-0.1477462473770561,126.26705742096053,1
4970,1.083656111850872,1.107554181052795,873.1837087699394,0.2794495247038308,0.29763553506216284,103.17253611153843,-0.051265286173432234,125.80598384357687,1
4980,0.5777346369649848,0.5704334457250994,959.6731436873656,0.28291401529698124,0.22663642513350468,115.56002443258663,-0.18966441111199553,188.02541665260793,0
4990,1.4743948076661666,1.4503519637020126,994.2218030750289,0.1794980377429438,0.25226660357707675,102.77219937648809,-0.11128820322658145,137.0280068830686,0
5000,1.4862107444796029,1.558877474393968,822.275262572145,0.2606139128656016,0.28381989458341705,105.26889673306336,0.11218845535206196,173.5002603559851,0
5010,1.1981617140197451,1.2019780710469887,948.2556766318909,0.19297793233906843,0.31985985740127776,100.74991388458838,-0.11952990708444822,163.4302505888644,0
5020,1.0360963663441205,1.0319327418700668,929.3583383964153,0.27039604685293944,0.302741571043061,82.04662025781903,-0.16797463898841378,186.63148759097834,0
5030,0.8095276162863277,0.7146560294476149,872.058685436672,0.2995856849855404,0.2576369051919059,89.31434227504377,-0.01021872806219068,130.00711278691227,0
5040,1.3137950197069488,1.28204458523218,986.8141430835799,0.15450390079940893,0.20129287155794212,99.68006917728331,-0.1960123061061926,130.3826372578089,1
5050,1.1847311725538794,1.1607702963110509,760.1423546585208,0.2846048798686398,0.29924784438016283,92.40941134978819,-0.16609353822946674,164.5454688222646,0
5060,0.6626169393448913,0.6423814955242714,732.7792630928864,0.2433945800397987,0.2571251977124486,87.27054391044777,0.12305034782519003,195.71029226866966,1
5070,1.4109271844938425,1.426961658339309,956.1885900866266,0.29600739287472316,0.346921660142107,100.16531367673753,0.10858933794384257,153.19982066966034,0
5080,1.322537242923169,1.3292577522685447,831.7449449901245,0.21975142762896413,0.2047892530540967,92.91239173791402,0.1660555281619584,146.1553680203756,0
5090,1.449799913291924,1.4713809318506128,954.0906562621182,0.27710818958570604,0.3169655622611582,90.32430572693659,0.14180617436429982,168.53514585583088,1
5100,1.22571950838836,1.2786961606967857,967.9270615586245,0.1593591102897416,0.3882948475012131,98.55941669761523,0.07327022529592725,194.4358880436025,0
5110,1.1134151959357899,1.1760123436790086,718.7372780857214,0.20029185751174436,0.23488185342229992,85.33137032328693,-0.17906685707973488,186.95422662756988,0
5120,0.9182430362906189,0.9618676515359177,965.0394288958182,0.1600524806626815,0.2943298981501191,117.1098293230163,0.11313944719466301,199.6386888586576,0
5130,1.4327284833540133,1.5238332225450002,834.4957166108267,0.2963014700218606,0.21828439836342764,114.70808391676957,0.1382043243362242,121.80548665619017,1
5140,1.3660638895004085,1.2697104060356807,853.1297467012696,0.27254608609077546,0.3251363824522705,108.30482342962142,0.11963285830878179,129.02865157702098,0
5150,0.5452186701061894,0.4843742672428986,887.977753327963,0.2778821131868956,0.31010633611924515,84.24855310353824,0.003391614123210429,168.75742106932975,0
5160,0.526366974497252,0.42787954949288043,977.914782019026,0.29069478471508414,0.2814731048425665,111.03509017878773,-0.10683926454020734,185.64611514670798,0
5170,0.8764633668780496,0.9059583097089702,705.7348283289292,0.1627655229179678,0.30427540429474825,112.31829312436076,0.13813199027549067,142.81954738454132,1
5180,1.310553330781833,1.3901594405718303,843.0530404953452,0.207839638877,0.37931493169380204,110.7105847085735,0.09086512389605539,139.1368870427375,1
5190,1.4872761293149446,1.4359725886302044,906.3166127291682,0.1606552333566003,0.23925886046221342,84.55863548476965,0.19230446975554066,182.95806395049607,0
5200,0.6504168911035282,0.7358238000627895,916.8120873094686,0.1816189652325043,0.20451290234106945,105.7563182827106,-0.13772296089762684,124.51054830825852,1
5210,1.0941307153521351,1.0061841934100473,907.7597294611323,0.18440486655565086,0.3723329769398202,113.37299182997594,-0.10973416677917798,149.5506118066068,0
5220,0.8808908566310215,0.9677780619921243,740.3305388224366,0.22036608165713678,0.3154234164775813,103.09413604878671,-0.11528074004739892,160.46473780738637,0
5230,1.4699143978146032,1.44023893526253,789.8186765115043,0.19028432511804638,0.3781316910923685,105.85629500912356,0.1170159070485347,164.82789394802586,0
5240,1.3421189231357087,1.262403088825552,807.6146576251041,0.16514671602266415,0.3193890446826345,98.33453917705225,-0.12523708141995274,178.28921254342214,0
5250,1.3383287047111379,1.335503056548403,941.3311623038514,0.17512366336411614,0.3620322179919405,101.1482927953621,-0.17333606807067758,148.38765787445266,0
5260,0.9686931597949703,0.9200484733390719,783.627961724366,0.17209133453281364,0.2859346726710296,81.37507433406901,0.19942432263425147,169.01474757396858,0
5270,0.9148195023376652,0.8717940827300498,763.2114891601609,0.2959615196868447,0.3499719862576538,105.55852087893138,-0.19007311542194036,166.8300338232765,0
5280,0.7734070719307062,0.7348650649159636,987.2344057114288,0.26389387603777104,0.3826082933779712,83.25788851564637,0.13409762406354625,163.80928805229976,1
5290,0.5563754966509271,0.6169806762174598,702.6589855340407,0.2951642197904343,0.3144245927444413,97.40058377360893,-0.05385326337973889,171.23866345137696,0
5300,1.3647223762550533,1.3725546315901043,999.3462567045935,0.21596107297618627,0.2361570301124759,91.70620390669632,0.1366461839031261,140.7559336854461,0
5310,1.3129010091300777,1.2751625489612783,903.0463896572187,0.19175527224939848,0.25375952300603966,101.81711800846853,0.021848196484457988,126.77190028677032,1
5320,1.4997176732861306,1.5217844299483143,948.540789834735,0.26974397958137797,0.23972891537948116,85.33665342092829,0.16065249179454405,129.54173376317948,0
5330,1.4966368370739054,1.539866971918544,788.385818903858,0.198938087706172,0.2493714055191466,107.66573607893272,0.1704771945658507,137.96659061231207,0
5340,1.0554317056026274,1.0099565057493343,704.294583300118,0.19490750605580223,0.2612830898702073,111.80046147713881,-0.19636072748768962,160.01583484182282,1
5350,1.2689874151805105,1.2516972354855809,921.360855568459,0.18487589883117467,0.31102675735063773,86.53417798972626,-0.16983512960288472,187.23542004368161,0
5360,1.4447657298824281,1.3691429485498177,950.2433791002027,0.1694518467336353,0.3175983258927666,84.17252349407529,-0.09985650817165781,176.10346736707072,0
5370,1.3496473906774114,1.2858772605843474,922.1428395860557,0.1884694591525149,0.2852999494483722,85.82061931149437,0.06772616654540065,183.12324833616378,0
5380,0.7473481017431977,0.7835716725361942,742.8550861902515,0.20329796227108315,0.3230841559641671,115.08510247594006,0.1553088786046024,148.0780499140873,1
5390,0.9505441353100935,0.8868318048492189,926.0283766770907,0.25109913122185956,0.2163149851222732,101.12757047025426,-0.01602321948241489,152.37229933188402,0
5400,0.629159415151495,0.634192091884907,930.6768346322923,0.15938472633291773,0.217557647411632,98.6904398403001,0.04278924650970617,151.49455087924903,1
5410,1.4540510272587224,1.495860279603209,897.5621547010164,0.18157604094980143,0.2343658920715317,84.26847276409417,-0.12460005888177555,135.34985475236013,0
5420,1.10617463445088,1.0275500190698288,929.8347798386759,0.27135354604375145,0.303615499608069,105.98224027027847,0.12198673355267414,124.89733265148575,0
5430,0.7286428055034627,0.7421052494292434,953.7764319033197,0.17203828853756561,0.2427989357396627,114.7199836758036,0.18693124454138793,167.27328742617814,1
5440,1.1717006844058568,1.1230132411461295,884.0812342712375,0.20139677197837821,0.2566568806985155,113.12743477293812,-0.09256042683416102,199.13733467364688,0
5450,1.1181282404578958,1.2107136155054117,726.5814141909037,0.279698838278721,0.2800625672345988,105.04218835923206,-0.002069619359781477,133.34637639602101,0
5460,0.8581627180328405,0.8548718473768254,846.2883429001632,0.1732387966715164,0.362373224802076,83.01114866606694,-0.16555355579745049,123.7347855919419,0
5470,0.613557592199629,0.6747561021546606,723.2948004014816,0.16241052534272848,0.20277242718257205,84.49588108704052,0.023654662585187364,182.36253454591463,1
5480,1.1715731955927997,1.181618504024052,822.2629093097293,0.22268069926200162,0.3298757640473245,81.97235948439298,0.0011133767386722337,140.20688053477795,0
5490,1.0203077009037933,0.9289902074747571,822.1319467376883,0.19536292669178046,0.3337753062081371,90.29916865969878,-0.14222540633796898,186.3715044282343,0
5500,1.2723183917356393,1.2989486668544439,719.8029532420725,0.2345112546725781,0.35973115607132733,85.42645868641512,-0.02317351475276999,176.31493336276122,0
5510,1.0201635011119934,1.1104441695533247,804.6461601908438,0.27057073357252126,0.38655058781206264,90.40192161009736,-0.0663581391653747,195.65388296406437,1
5520,1.3521815003185402,1.3725038643478065,733.2994296373945,0.17057227322291146,0.20402756978985798,95.40232222875846,0.008732350122075738,152.71417886053376,0
5530,1.0519068387744857,1.1157446106598436,942.4705630027667,0.23710486268314274,0.23075674110264324,117.71931136284542,0.034261734171519675,172.95758715605075,0
5540,1.0609379715353864,1.137779264205068,984.3064077893412,0.22582631405847958,0.37723425881119865,104.41504239126769,-0.1966017685571162,157.18838246506166,0
5550,1.3766536026583451,1.3222695570481315,721.6949425773815,0.17161181790197994,0.2917037124374031,113.3989514273185,0.10440239317982214,170.44709578468348,0
5560,0.903482866212397,0.8458918341940423,986.5345621875103,0.24359977282934736,0.3129181277866927,108.41406002849328,0.08520571674469635,155.967912480619,0
5570,0.6340152284506407,0.6562114262208391,856.7729798010236,0.19104606267911572,0.3326054407446295,84.50012522106528,-0.05348544551739112,135.090579713926,0
5580,0.528782676313339,0.5109883702746799,789.8697033861622,0.22317514778160186,0.3358133208991275,109.43681625495796,-0.1788256257724727,160.63179328027047,0
5590,1.2551372556736191,1.3231095162469633,723.058622582849,0.1623408486415593,0.3863480806633017,91.00395526236498,0.10197301591402014,162.2867361149954,1
5600,1.1203095513534647,1.200314176033067,850.1872804211254,0.21893760858204345,0.39938988348233395,105.56431387978826,0.182070064191253,184.8483078608129,1
5610,1.2040797680992235,1.174764043959767,938.3546633472246,0.19596952020642305,0.34403149218618806,93.63847894571954,-0.10393936159119432,178.8416564634865,0
5620,0.7129641615089107,0.6603382733038071,912.1259431800095,0.27335718167780315,0.2574442418410302,119.90689053058637,-0.07059015450518485,173.10332991531553,1
